Time,Ticket,SignalID,Pattern,Direction,Stage,EventType,EventReason,Detail,EntryPrice,RequestedEntryPrice,ExecutedEntryPrice,EventPrice,OldSL,NewSL,OriginalSL,OriginalTP1,TP2,RiskDistance,RiskMoney,OriginalLots,RemainingLots,CloseLots,EventPnL,PartialRealizedPnL,TotalRealizedPnL,CurrentR,MAE_R,MFE_R,AtBreakeven,TP0Closed,TP1Closed,TP2Closed,PartialCloseCount,TrailInternalUpdates,TrailBrokerUpdates,TrailBrokerFailures,MaxLockedR,Regime,Session,EngineName,EngineMode,DayType,BETime,ExitRequestTime,ExitRequestReason,ExitRequestPrice,RunnerExitMode,RunnerPromotedInTrade,RunnerPromotionTime,TrailSendPolicy,LastTrailGateReason,EffectiveChandelierMult,LiveChandelierMult,EntryLockedChandelierMult,LastBrokerTrailTime
2019.01.04 04:00:00,2,2019.01.03 08:00|MACrossEntry|LONG|8,Bullish MA Cross (Confirmed),LONG,TP0_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1290.02 (ATRx3.5),,1292.15,1292.15,1292.15,1297.02,1288.56,1290.02,1283.99,1321.42,1343.37,8.16,106.95,0.13,0.12,0.00,0.00,4.94,4.94,0.60,0.93,0.78,NO,YES,NO,NO,1,5,4,0,0.00,TRENDING,ASIA,MACrossEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2019.01.04 03:00
2019.01.04 04:00:00,2,2019.01.03 08:00|MACrossEntry|LONG|8,Bullish MA Cross (Confirmed),LONG,TP0_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1290.02 (ATRx3.5),1292.15,1292.15,1292.15,1297.02,1288.56,1290.02,1283.99,1321.42,1343.37,8.16,106.95,0.13,0.12,0.00,0.00,4.94,4.94,0.60,0.93,0.78,NO,YES,NO,NO,1,5,5,0,0.00,TRENDING,ASIA,MACrossEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2019.01.04 04:00
2019.01.04 06:00:00,2,2019.01.03 08:00|MACrossEntry|LONG|8,Bullish MA Cross (Confirmed),LONG,TP0_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1291.00 (ATRx3.5),,1292.15,1292.15,1292.15,1295.61,1290.02,1291.00,1283.99,1321.42,1343.37,8.16,106.95,0.13,0.12,0.00,0.00,4.94,4.94,0.42,0.93,0.78,NO,YES,NO,NO,1,6,5,0,0.00,TRENDING,ASIA,MACrossEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2019.01.04 04:00
2019.01.04 06:00:00,2,2019.01.03 08:00|MACrossEntry|LONG|8,Bullish MA Cross (Confirmed),LONG,TP0_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1291.00 (ATRx3.5),1292.15,1292.15,1292.15,1295.61,1290.02,1291.00,1283.99,1321.42,1343.37,8.16,106.95,0.13,0.12,0.00,0.00,4.94,4.94,0.42,0.93,0.78,NO,YES,NO,NO,1,6,6,0,0.00,TRENDING,ASIA,MACrossEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2019.01.04 06:00
2019.01.04 08:00:00,2,2019.01.03 08:00|MACrossEntry|LONG|8,Bullish MA Cross (Confirmed),LONG,TP0_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1291.60 (ATRx3.5),,1292.15,1292.15,1292.15,1295.50,1291.00,1291.60,1283.99,1321.42,1343.37,8.16,106.95,0.13,0.12,0.00,0.00,4.94,4.94,0.41,0.93,0.78,NO,YES,NO,NO,1,7,6,0,0.00,TRENDING,ASIA,MACrossEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2019.01.04 06:00
2019.01.04 08:00:00,2,2019.01.03 08:00|MACrossEntry|LONG|8,Bullish MA Cross (Confirmed),LONG,TP0_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1291.60 (ATRx3.5),1292.15,1292.15,1292.15,1295.50,1291.00,1291.60,1283.99,1321.42,1343.37,8.16,106.95,0.13,0.12,0.00,0.00,4.94,4.94,0.41,0.93,0.78,NO,YES,NO,NO,1,7,7,0,0.00,TRENDING,ASIA,MACrossEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2019.01.04 08:00
2019.01.04 10:58:40,2,2019.01.03 08:00|MACrossEntry|LONG|8,Bullish MA Cross (Confirmed),LONG,TP0_HIT,EXIT_FILL,,runner=$-16.41 | partials=$4.94 | total=$-11.47 | result=LOSS,1292.15,1292.15,1292.15,1291.60,1291.60,1291.60,1283.99,1321.42,1343.37,8.16,106.95,0.13,0.12,0.12,-16.41,4.94,-11.47,-0.07,0.93,0.78,NO,YES,NO,NO,1,7,7,0,0.00,TRENDING,ASIA,MACrossEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2019.01.04 08:00
2019.01.07 10:00:00,5,2019.01.07 09:00|MACrossEntry|LONG|12,Bullish MA Cross (Confirmed),LONG,INITIAL,ENTRY_OPENED,Bullish MA Cross (Confirmed),risk=$160.22 | requested=1291.50 | fill=1291.50,1291.50,1291.50,1291.50,1291.50,1285.49,1285.49,1285.49,1303.94,1312.23,6.01,160.22,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NO,NO,NO,NO,0,0,0,0,0.00,TRENDING,ASIA,MACrossEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
2019.01.07 15:00:00,5,2019.01.07 09:00|MACrossEntry|LONG|12,Bullish MA Cross (Confirmed),LONG,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=1286.20 (ATRx3.5),,1291.50,1291.50,1291.50,1292.28,1285.49,1286.20,1285.49,1303.94,1312.23,6.01,160.22,0.26,0.26,0.00,0.00,0.00,0.00,0.13,0.28,0.25,NO,NO,NO,NO,0,1,0,0,0.00,TRENDING,ASIA,MACrossEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
2019.01.07 15:00:00,5,2019.01.07 09:00|MACrossEntry|LONG|12,Bullish MA Cross (Confirmed),LONG,INITIAL,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1286.20 (ATRx3.5),1291.50,1291.50,1291.50,1292.28,1285.49,1286.20,1285.49,1303.94,1312.23,6.01,160.22,0.26,0.26,0.00,0.00,0.00,0.00,0.13,0.28,0.25,NO,NO,NO,NO,0,1,1,0,0.00,TRENDING,ASIA,MACrossEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2019.01.07 15:00
2019.01.07 16:00:00,5,2019.01.07 09:00|MACrossEntry|LONG|12,Bullish MA Cross (Confirmed),LONG,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=1288.13 (ATRx3.5),,1291.50,1291.50,1291.50,1292.37,1286.20,1288.13,1285.49,1303.94,1312.23,6.01,160.22,0.26,0.26,0.00,0.00,0.00,0.00,0.14,0.28,0.60,NO,NO,NO,NO,0,2,1,0,0.00,TRENDING,ASIA,MACrossEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2019.01.07 15:00
2019.01.07 16:00:00,5,2019.01.07 09:00|MACrossEntry|LONG|12,Bullish MA Cross (Confirmed),LONG,INITIAL,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1288.13 (ATRx3.5),1291.50,1291.50,1291.50,1292.37,1286.20,1288.13,1285.49,1303.94,1312.23,6.01,160.22,0.26,0.26,0.00,0.00,0.00,0.00,0.14,0.28,0.60,NO,NO,NO,NO,0,2,2,0,0.00,TRENDING,ASIA,MACrossEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2019.01.07 16:00
2019.01.07 17:00:40,5,2019.01.07 09:00|MACrossEntry|LONG|12,Bullish MA Cross (Confirmed),LONG,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=1288.55 (ATRx3.5),,1291.50,1291.50,1291.50,1292.01,1288.13,1288.55,1285.49,1303.94,1312.23,6.01,160.22,0.26,0.26,0.00,0.00,0.00,0.00,0.08,0.28,0.60,NO,NO,NO,NO,0,3,2,0,0.00,TRENDING,ASIA,MACrossEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2019.01.07 16:00
2019.01.07 17:00:40,5,2019.01.07 09:00|MACrossEntry|LONG|12,Bullish MA Cross (Confirmed),LONG,INITIAL,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1288.55 (ATRx3.5),1291.50,1291.50,1291.50,1292.01,1288.13,1288.55,1285.49,1303.94,1312.23,6.01,160.22,0.26,0.26,0.00,0.00,0.00,0.00,0.08,0.28,0.60,NO,NO,NO,NO,0,3,3,0,0.00,TRENDING,ASIA,MACrossEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2019.01.07 17:00
2019.01.07 17:41:40,5,2019.01.07 09:00|MACrossEntry|LONG|12,Bullish MA Cross (Confirmed),LONG,INITIAL,EXIT_FILL,,runner=$-77.48 | partials=$0.00 | total=$-77.48 | result=LOSS,1291.50,1291.50,1291.50,1288.55,1288.55,1288.55,1285.49,1303.94,1312.23,6.01,160.22,0.26,0.26,0.26,-77.48,0.00,-77.48,-0.49,0.45,0.60,NO,NO,NO,NO,0,3,3,0,0.00,TRENDING,ASIA,MACrossEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2019.01.07 17:00
2019.01.08 09:00:00,7,2019.01.08 09:00|PinBarEntry|SHORT|15,Bearish Pin Bar,SHORT,INITIAL,ENTRY_OPENED,Bearish Pin Bar,risk=$72.57 | requested=1283.40 | fill=1283.40,1283.40,1283.40,1283.40,1283.40,1288.53,1288.53,1288.53,1273.14,1274.17,5.13,72.57,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NO,NO,NO,NO,0,0,0,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.00,
2019.01.08 09:01:40,7,2019.01.08 09:00|PinBarEntry|SHORT|15,Bearish Pin Bar,SHORT,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=1287.56 (ATRx3.5),,1283.40,1283.40,1283.40,1282.89,1288.53,1287.56,1288.53,1273.14,1274.17,5.13,72.57,0.14,0.14,0.00,0.00,0.00,0.00,0.10,0.02,0.10,NO,NO,NO,NO,0,1,0,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.00,
2019.01.08 09:01:40,7,2019.01.08 09:00|PinBarEntry|SHORT|15,Bearish Pin Bar,SHORT,INITIAL,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1287.56 (ATRx3.5),1283.40,1283.40,1283.40,1282.89,1288.53,1287.56,1288.53,1273.14,1274.17,5.13,72.57,0.14,0.14,0.00,0.00,0.00,0.00,0.10,0.02,0.10,NO,NO,NO,NO,0,1,1,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.00,2019.01.08 09:01
2019.01.08 12:07:40,7,2019.01.08 09:00|PinBarEntry|SHORT|15,Bearish Pin Bar,SHORT,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=1286.82 (ATRx3.0),,1283.40,1283.40,1283.40,1282.80,1287.56,1286.82,1288.53,1273.14,1274.17,5.13,72.57,0.14,0.14,0.00,0.00,0.00,0.00,0.12,0.15,0.32,NO,NO,NO,NO,0,2,1,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,2019.01.08 09:01
2019.01.08 12:07:40,7,2019.01.08 09:00|PinBarEntry|SHORT|15,Bearish Pin Bar,SHORT,INITIAL,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1286.82 (ATRx3.0),1283.40,1283.40,1283.40,1282.80,1287.56,1286.82,1288.53,1273.14,1274.17,5.13,72.57,0.14,0.14,0.00,0.00,0.00,0.00,0.12,0.15,0.32,NO,NO,NO,NO,0,2,2,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,2019.01.08 12:07
2019.01.08 15:21:40,7,2019.01.08 09:00|PinBarEntry|SHORT|15,Bearish Pin Bar,SHORT,TP0_HIT,TP0_PARTIAL,TP0,,1283.40,1283.40,1283.40,1279.79,1286.82,1286.82,1288.53,1273.14,1274.17,5.13,72.57,0.14,0.12,0.02,7.16,7.16,7.16,0.70,0.15,0.70,NO,YES,NO,NO,1,2,2,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,2019.01.08 12:07
2019.01.08 16:00:00,7,2019.01.08 09:00|PinBarEntry|SHORT|15,Bearish Pin Bar,SHORT,TP0_HIT,TRAIL_INTERNAL,Chandelier Trail: SL=1284.98 (ATRx3.0),,1283.40,1283.40,1283.40,1280.76,1286.82,1284.98,1288.53,1273.14,1274.17,5.13,72.57,0.14,0.12,0.00,0.00,7.16,7.16,0.51,0.15,0.77,NO,YES,NO,NO,1,3,2,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,2019.01.08 12:07
2019.01.08 16:00:00,7,2019.01.08 09:00|PinBarEntry|SHORT|15,Bearish Pin Bar,SHORT,TP0_HIT,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1284.98 (ATRx3.0),1283.40,1283.40,1283.40,1280.76,1286.82,1284.98,1288.53,1273.14,1274.17,5.13,72.57,0.14,0.12,0.00,0.00,7.16,7.16,0.51,0.15,0.77,NO,YES,NO,NO,1,3,3,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,2019.01.08 16:00
2019.01.08 16:55:40,7,2019.01.08 09:00|PinBarEntry|SHORT|15,Bearish Pin Bar,SHORT,TP0_HIT,EXIT_FILL,,runner=$-19.32 | partials=$7.16 | total=$-12.16 | result=LOSS,1283.40,1283.40,1283.40,1284.98,1284.98,1284.98,1288.53,1273.14,1274.17,5.13,72.57,0.14,0.12,0.12,-19.32,7.16,-12.16,-0.31,0.19,0.77,NO,YES,NO,NO,1,3,3,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.00,2019.01.08 16:00
2019.01.22 03:00:00,10,2019.01.22 03:00|PinBarEntry|SHORT|34,Bearish Pin Bar,SHORT,INITIAL,ENTRY_OPENED,Bearish Pin Bar,risk=$90.60 | requested=1279.45 | fill=1279.45,1279.45,1279.45,1279.45,1279.45,1284.58,1284.58,1284.58,1269.19,1270.22,5.13,90.60,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NO,NO,NO,NO,0,0,0,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.50,3.50,3.50,
2019.01.22 03:05:40,10,2019.01.22 03:00|PinBarEntry|SHORT|34,Bearish Pin Bar,SHORT,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=1281.71 (ATRx3.0),,1279.45,1279.45,1279.45,1278.99,1284.58,1281.71,1284.58,1269.19,1270.22,5.13,90.60,0.17,0.17,0.00,0.00,0.00,0.00,0.09,0.04,0.09,NO,NO,NO,NO,0,1,0,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,,3.00,3.00,3.50,
2019.01.22 03:05:40,10,2019.01.22 03:00|PinBarEntry|SHORT|34,Bearish Pin Bar,SHORT,INITIAL,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1281.71 (ATRx3.0),1279.45,1279.45,1279.45,1278.99,1284.58,1281.71,1284.58,1269.19,1270.22,5.13,90.60,0.17,0.17,0.00,0.00,0.00,0.00,0.09,0.04,0.09,NO,NO,NO,NO,0,1,1,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.00,3.00,3.50,2019.01.22 03:05
2019.01.22 06:00:00,10,2019.01.22 03:00|PinBarEntry|SHORT|34,Bearish Pin Bar,SHORT,INITIAL,TRAIL_INTERNAL,Chandelier Trail: SL=1281.35 (ATRx3.5),,1279.45,1279.45,1279.45,1278.97,1281.71,1281.35,1284.58,1269.19,1270.22,5.13,90.60,0.17,0.17,0.00,0.00,0.00,0.00,0.09,0.11,0.30,NO,NO,NO,NO,0,2,1,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2019.01.22 03:05
2019.01.22 06:00:00,10,2019.01.22 03:00|PinBarEntry|SHORT|34,Bearish Pin Bar,SHORT,INITIAL,TRAIL_BROKER_OK,EVERY_UPDATE,Chandelier Trail: SL=1281.35 (ATRx3.5),1279.45,1279.45,1279.45,1278.97,1281.71,1281.35,1284.58,1269.19,1270.22,5.13,90.60,0.17,0.17,0.00,0.00,0.00,0.00,0.09,0.11,0.30,NO,NO,NO,NO,0,2,2,0,0.00,TRENDING,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,,,,0.00,RUNNER_EXIT_STANDARD,NO,,TRAIL_SEND_EVERY_UPDATE,EVERY_UPDATE,3.50,3.50,3.50,2019.01.22 06:00
